allergy,base,brand,calorie_calculator,category,default_dressing,description,dressing,dressing_type,id,image_url,included_dressing,menu_type,name_en,name_ko,nav_category,nutrition,nutrition_pdf,recommended_dressing,tags,toppings_text,url,vegetables
[],채소,salady_sandwich,"{""name"": ""탄단지 샐러디"", ""base_kcal"": 322.9, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",샐러디,오리엔탈,,"{""name"": ""오리엔탈"", ""type"": ""recommended"", ""official"": ""오리엔탈""}",recommended,14,https://salady.com:443/superboard/data/product2/thumb/2038866161_UuZ8evhn_c08a59add406c98bebbe8fcd438f6a55b97d890b.png,,main,Tandanji,탄단지 샐러디,샐러디,"{""메뉴"": ""탄단지 샐러디"", ""열량(kcal)"": ""322.9"", ""탄수화물(g)"": ""34.3"", ""당류(g)"": ""17.6"", ""단백질(g)"": ""17.9"", ""지방(g)"": ""13.1"", ""포화지방(g)"": ""2.0"", ""나트륨(mg)"": ""225.3""}","{""메뉴"": ""탄단지 샐러디"", ""열량(kcal)"": ""322.9"", ""탄수화물(g)"": ""34.3"", ""당류(g)"": ""17.6"", ""단백질(g)"": ""17.9"", ""지방(g)"": ""13.1"", ""포화지방(g)"": ""2.0"", ""나트륨(mg)"": ""225.3""}",오리엔탈,[],"시즈닝 닭가슴살, 스윗포테이토, 견과류, 크랜베리",https://salady.com/menu2/view_1?menu2=1&idx=14&ca_id=02,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],채소,salady_sandwich,"{""name"": ""치킨 콥 샐러디"", ""base_kcal"": 209.1, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",샐러디,(저당) 랜치,,"{""name"": ""(저당) 랜치"", ""type"": ""recommended"", ""official"": ""(저당) 랜치""}",recommended,15,https://salady.com:443/superboard/data/product2/thumb/2038866161_B0gcImr4_355cc10c43c6883dba4ec3f07b12f9f5680c9560.png,,main,Chicken Cobb,치킨 콥 샐러디,샐러디,"{""메뉴"": ""치킨 콥 샐러디"", ""열량(kcal)"": ""209.1"", ""탄수화물(g)"": ""7.6"", ""당류(g)"": ""2.1"", ""단백질(g)"": ""23.9"", ""지방(g)"": ""8.7"", ""포화지방(g)"": ""3.5"", ""나트륨(mg)"": ""404.7""}","{""메뉴"": ""치킨 콥 샐러디"", ""열량(kcal)"": ""209.1"", ""탄수화물(g)"": ""7.6"", ""당류(g)"": ""2.1"", ""단백질(g)"": ""23.9"", ""지방(g)"": ""8.7"", ""포화지방(g)"": ""3.5"", ""나트륨(mg)"": ""404.7""}",(저당) 랜치,"[""LOW SUGAR""]","시즈닝 닭가슴살, 에그, 옥수수, 올리브, 토마토, 슈레드치즈",https://salady.com/menu2/view_1?menu2=1&idx=15&ca_id=02,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],채소,salady_sandwich,"{""name"": ""그라브락스 연어 샐러디"", ""base_kcal"": 290.3, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",샐러디,(저당) 레몬허브,,"{""name"": ""(저당) 레몬허브"", ""type"": ""recommended"", ""official"": ""(저당) 레몬허브""}",recommended,17,https://salady.com:443/superboard/data/product2/thumb/2038866161_XIYiTuy7_4a60b953451092b3129d5adf2f0df5e8cf7343af.png,,main,Gravlax Salmon,그라브락스 연어 샐러디,샐러디,"{""메뉴"": ""그라브락스 연어 샐러디"", ""열량(kcal)"": ""290.3"", ""탄수화물(g)"": ""6.4"", ""당류(g)"": ""3.7"", ""단백질(g)"": ""20.8"", ""지방(g)"": ""19.8"", ""포화지방(g)"": ""3.5"", ""나트륨(mg)"": ""441.0""}","{""메뉴"": ""그라브락스 연어 샐러디"", ""열량(kcal)"": ""290.3"", ""탄수화물(g)"": ""6.4"", ""당류(g)"": ""3.7"", ""단백질(g)"": ""20.8"", ""지방(g)"": ""19.8"", ""포화지방(g)"": ""3.5"", ""나트륨(mg)"": ""441.0""}",(저당) 레몬허브,"[""LOW SUGAR""]","그라브락스 연어, 에그, 양파, 당근라페, 엑스트라버진 올리브오일",https://salady.com/menu2/view_1?menu2=1&idx=17&ca_id=02,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"곡물, 채소",salady_sandwich,"{""name"": ""청양간장 두부 비빔밥"", ""base_kcal"": 604.0, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",데일리볼,청양간장 소스포함 (*드레싱 미제공),,"{""name"": ""청양간장 소스포함"", ""type"": ""included"", ""official"": ""청양간장 소스포함""}",included,48,https://salady.com:443/superboard/data/product2/thumb/2038866161_pRim0yua_947a991fc57160026935b0e67994ee6bd0bb811f.png,청양간장 소스포함,main,Chungyang Soy Tofu bibimbap,청양간장 두부 비빔밥,데일리볼,"{""메뉴"": ""청양간장 두부 비빔밥"", ""열량(kcal)"": ""604.0"", ""탄수화물(g)"": ""71.7"", ""당류(g)"": ""6.0"", ""단백질(g)"": ""17.8"", ""지방(g)"": ""28.1"", ""포화지방(g)"": ""3.7"", ""나트륨(mg)"": ""923.2""}","{""메뉴"": ""청양간장 두부 비빔밥"", ""열량(kcal)"": ""604.0"", ""탄수화물(g)"": ""71.7"", ""당류(g)"": ""6.0"", ""단백질(g)"": ""17.8"", ""지방(g)"": ""28.1"", ""포화지방(g)"": ""3.7"", ""나트륨(mg)"": ""923.2""}",,"[""VEGAN""]","두부, 머쉬룸, 양파, 적채, 당근라페, 견과류, 참기름",https://salady.com/menu2/view_1?menu2=1&idx=48&ca_id=03,"[{""name"": ""귀리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818175417773678749997.jpg""}, {""name"": ""찹쌀"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710583317781191134048.jpg""}, {""name"": ""찰보리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710590317781191435575.jpg""}, {""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"곡물, 채소",salady_sandwich,"{""name"": ""칠리베이컨 포케볼"", ""base_kcal"": 485.2, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",데일리볼,크리미칠리,,"{""name"": ""크리미칠리"", ""type"": ""included"", ""official"": ""크리미칠리""}",included,22,https://salady.com:443/superboard/data/product2/thumb/2038866161_TVpAC60Q_0aaa5192f59769fec2535d53644ff0754574fe53.png,크리미칠리,main,Chilli Bacon Poke,칠리베이컨 포케볼,데일리볼,"{""메뉴"": ""칠리베이컨 포케볼"", ""열량(kcal)"": ""485.2"", ""탄수화물(g)"": ""61.7"", ""당류(g)"": ""4.5"", ""단백질(g)"": ""18.7"", ""지방(g)"": ""18.0"", ""포화지방(g)"": ""5.9"", ""나트륨(mg)"": ""268.1""}","{""메뉴"": ""칠리베이컨 포케볼"", ""열량(kcal)"": ""485.2"", ""탄수화물(g)"": ""61.7"", ""당류(g)"": ""4.5"", ""단백질(g)"": ""18.7"", ""지방(g)"": ""18.0"", ""포화지방(g)"": ""5.9"", ""나트륨(mg)"": ""268.1""}",,[],"칩베이컨, 에그, 옥수수, 양파플레이크, 양파, 적채, 후리가케",https://salady.com/menu2/view_1?menu2=1&idx=22&ca_id=03,"[{""name"": ""귀리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818175417773678749997.jpg""}, {""name"": ""찹쌀"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710583317781191134048.jpg""}, {""name"": ""찰보리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710590317781191435575.jpg""}, {""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"곡물, 채소",salady_sandwich,"{""name"": ""바베큐닭다리살 포케볼"", ""base_kcal"": 557.3, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",데일리볼,크리미칠리,,"{""name"": ""크리미칠리"", ""type"": ""included"", ""official"": ""크리미칠리""}",included,23,https://salady.com:443/superboard/data/product2/thumb/2038866161_McBymGra_d71e6f5a9350c33746de3b8ae521767bcc5de15b.png,크리미칠리,main,Barbeque Chicken Thigh Poke,바베큐닭다리살 포케볼,데일리볼,"{""메뉴"": ""바베큐닭다리살 포케볼"", ""열량(kcal)"": ""557.3"", ""탄수화물(g)"": ""72.5"", ""당류(g)"": ""8.2"", ""단백질(g)"": ""26.6"", ""지방(g)"": ""17.7"", ""포화지방(g)"": ""5.9"", ""나트륨(mg)"": ""586.2""}","{""메뉴"": ""바베큐닭다리살 포케볼"", ""열량(kcal)"": ""557.3"", ""탄수화물(g)"": ""72.5"", ""당류(g)"": ""8.2"", ""단백질(g)"": ""26.6"", ""지방(g)"": ""17.7"", ""포화지방(g)"": ""5.9"", ""나트륨(mg)"": ""586.2""}",,[],"로스트닭다리살, 에그, 옥수수, 양파, 양파플레이크, 후리가케, 적채, 바베큐소스",https://salady.com/menu2/view_1?menu2=1&idx=23&ca_id=03,"[{""name"": ""귀리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818175417773678749997.jpg""}, {""name"": ""찹쌀"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710583317781191134048.jpg""}, {""name"": ""찰보리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710590317781191435575.jpg""}, {""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"곡물, 채소",salady_sandwich,"{""name"": ""우삼겹 포케볼"", ""base_kcal"": 618.1, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",데일리볼,오리엔탈,,"{""name"": ""오리엔탈"", ""type"": ""included"", ""official"": ""오리엔탈""}",included,24,https://salady.com:443/superboard/data/product2/thumb/2038866161_lorFcdLp_4fdc97f6d1628ca0c4afbe6eee3cfae2c7576d29.png,오리엔탈,main,Beef Loin Poke,우삼겹 포케볼,데일리볼,"{""메뉴"": ""우삼겹 포케볼"", ""열량(kcal)"": ""618.1"", ""탄수화물(g)"": ""68.0"", ""당류(g)"": ""6.2"", ""단백질(g)"": ""21.2"", ""지방(g)"": ""29.8"", ""포화지방(g)"": ""8.6"", ""나트륨(mg)"": ""226.0""}","{""메뉴"": ""우삼겹 포케볼"", ""열량(kcal)"": ""618.1"", ""탄수화물(g)"": ""68.0"", ""당류(g)"": ""6.2"", ""단백질(g)"": ""21.2"", ""지방(g)"": ""29.8"", ""포화지방(g)"": ""8.6"", ""나트륨(mg)"": ""226.0""}",,[],"우삼겹, 양파, 견과류, 적채, 후리가케, 양파플레이크, 머쉬룸",https://salady.com/menu2/view_1?menu2=1&idx=24&ca_id=03,"[{""name"": ""귀리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818175417773678749997.jpg""}, {""name"": ""찹쌀"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710583317781191134048.jpg""}, {""name"": ""찰보리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710590317781191435575.jpg""}, {""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"곡물(1.5배), 채소",salady_sandwich,"{""name"": ""닭다리살 MAX 프로틴 박스"", ""base_kcal"": 758.7, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",프로틴박스,(저당) 랜치,,"{""name"": ""(저당) 랜치"", ""type"": ""recommended"", ""official"": ""(저당) 랜치""}",recommended,28,https://salady.com:443/superboard/data/product2/thumb/2038866161_uqP3a9fM_17deb8395d9b41ea49231cc7dc218986c9a1965b.png,,main,Chicken Thigh MAX Protein,닭다리살 MAX 프로틴 박스,프로틴박스,"{""메뉴"": ""닭다리살 MAX 프로틴 박스"", ""열량(kcal)"": ""758.7"", ""탄수화물(g)"": ""96.6"", ""당류(g)"": ""7.7"", ""단백질(g)"": ""43.2"", ""지방(g)"": ""22.3"", ""포화지방(g)"": ""7.4"", ""나트륨(mg)"": ""885.9""}","{""메뉴"": ""닭다리살 MAX 프로틴 박스"", ""열량(kcal)"": ""758.7"", ""탄수화물(g)"": ""96.6"", ""당류(g)"": ""7.7"", ""단백질(g)"": ""43.2"", ""지방(g)"": ""22.3"", ""포화지방(g)"": ""7.4"", ""나트륨(mg)"": ""885.9""}",(저당) 랜치,[],"로스트닭다리살x3, 당근라페, 양파, 옥수수",https://salady.com/menu2/view_1?menu2=1&idx=28&ca_id=04,"[{""name"": ""귀리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818175417773678749997.jpg""}, {""name"": ""찹쌀"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710583317781191134048.jpg""}, {""name"": ""찰보리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710590317781191435575.jpg""}, {""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"바질 파스타면(2배), 채소",salady_sandwich,"{""name"": ""치킨 MAX 프로틴 파스타"", ""base_kcal"": 707.9, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",프로틴박스,(저당) 레몬허브,,"{""name"": ""(저당) 레몬허브"", ""type"": ""recommended"", ""official"": ""(저당) 레몬허브""}",recommended,29,https://salady.com:443/superboard/data/product2/thumb/2038866161_Awag9iGy_0e3d29af9f063b8fcca002ff19d22e6c7706728f.png,,main,Chicken Breast MAX Protein Pasta,치킨 MAX 프로틴 파스타,프로틴박스,"{""메뉴"": ""치킨 MAX 프로틴 파스타"", ""열량(kcal)"": ""707.9"", ""탄수화물(g)"": ""66.2"", ""당류(g)"": ""6.1"", ""단백질(g)"": ""55.1"", ""지방(g)"": ""23.7"", ""포화지방(g)"": ""6.0"", ""나트륨(mg)"": ""697.0""}","{""메뉴"": ""치킨 MAX 프로틴 파스타"", ""열량(kcal)"": ""707.9"", ""탄수화물(g)"": ""66.2"", ""당류(g)"": ""6.1"", ""단백질(g)"": ""55.1"", ""지방(g)"": ""23.7"", ""포화지방(g)"": ""6.0"", ""나트륨(mg)"": ""697.0""}",(저당) 레몬허브,[],"시즈닝 닭가슴살x3, 칩베이컨, 당근라페, 양파, 옥수수",https://salady.com/menu2/view_1?menu2=1&idx=29&ca_id=04,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],"곡물(1.5배), 채소",salady_sandwich,"{""name"": ""우삼겹 MAX 프로틴 박스"", ""base_kcal"": 900.7, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 158.1, ""buckwheat"": 67.9, ""noodles"": 100.05}}",프로틴박스,(저당) 참깨소이,,"{""name"": ""(저당) 참깨소이"", ""type"": ""recommended"", ""official"": ""(저당) 참깨소이""}",recommended,30,https://salady.com:443/superboard/data/product2/thumb/2038866161_Sl38GutT_664e8c9dd9019a71ac84a3d5ee7567065ca36edb.png,,main,Beef Loin MAX Protein,우삼겹 MAX 프로틴 박스,프로틴박스,"{""메뉴"": ""우삼겹 MAX 프로틴 박스"", ""열량(kcal)"": ""900.7"", ""탄수화물(g)"": ""87.6"", ""당류(g)"": ""11.5"", ""단백질(g)"": ""39.4"", ""지방(g)"": ""43.7"", ""포화지방(g)"": ""16.3"", ""나트륨(mg)"": ""565.4""}","{""메뉴"": ""우삼겹 MAX 프로틴 박스"", ""열량(kcal)"": ""900.7"", ""탄수화물(g)"": ""87.6"", ""당류(g)"": ""11.5"", ""단백질(g)"": ""39.4"", ""지방(g)"": ""43.7"", ""포화지방(g)"": ""16.3"", ""나트륨(mg)"": ""565.4""}",(저당) 참깨소이,[],"우삼겹x3, 당근라페, 양파, 옥수수, 채소믹스, 곡물밥x1.5",https://salady.com/menu2/view_1?menu2=1&idx=30&ca_id=04,"[{""name"": ""귀리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818175417773678749997.jpg""}, {""name"": ""찹쌀"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710583317781191134048.jpg""}, {""name"": ""찰보리"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710590317781191435575.jpg""}, {""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],채소,salady_sandwich,"{""name"": ""바질크림 잠봉 랩"", ""base_kcal"": 462.9, ""addon_kcal"": {""vegetable"": 2.0, ""grain"": 0.0, ""buckwheat"": 67.9, ""noodles"": 100.05}}",랩,바질페스토,,"{""name"": ""바질페스토"", ""type"": ""included"", ""official"": ""바질페스토""}",included,49,https://salady.com:443/superboard/data/product2/thumb/2038866161_hdKrLFgA_a6cf93ff378d1dbb392e35fc7993d62f30a81528.png,바질페스토,main,Basil Cream Jambon,바질크림 잠봉 랩,랩,"{""메뉴"": ""바질크림 잠봉 랩"", ""열량(kcal)"": ""462.9"", ""탄수화물(g)"": ""41.8"", ""당류(g)"": ""10.9"", ""단백질(g)"": ""16.4"", ""지방(g)"": ""24.5"", ""포화지방(g)"": ""6.9"", ""나트륨(mg)"": ""1068.9""}","{""메뉴"": ""바질크림 잠봉 랩"", ""열량(kcal)"": ""462.9"", ""탄수화물(g)"": ""41.8"", ""당류(g)"": ""10.9"", ""단백질(g)"": ""16.4"", ""지방(g)"": ""24.5"", ""포화지방(g)"": ""6.9"", ""나트륨(mg)"": ""1068.9""}",,[],"잠봉, 당근라페, 양파, 적채, 화이트치즈",https://salady.com/menu2/view_1?menu2=1&idx=49&ca_id=05,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],*채소 미포함,salady_sandwich,"{""name"": ""에그마요 랩"", ""base_kcal"": 661.6, ""addon_kcal"": {""vegetable"": 0.0, ""grain"": 0.0, ""buckwheat"": 67.9, ""noodles"": 100.05}}",랩,크리미할라피뇨,,"{""name"": ""크리미할라피뇨"", ""type"": ""included"", ""official"": ""크리미할라피뇨""}",included,31,https://salady.com:443/superboard/data/product2/thumb/2038866161_eOaNyWcn_bfa26c1c4da3269215b69928abb9cdd0ef1d4dbf.png,크리미할라피뇨,main,Egg Mayo,에그마요 랩,랩,"{""메뉴"": ""에그마요 랩"", ""열량(kcal)"": ""661.6"", ""탄수화물(g)"": ""49.7"", ""당류(g)"": ""5.3"", ""단백질(g)"": ""19.4"", ""지방(g)"": ""42.8"", ""포화지방(g)"": ""9.8"", ""나트륨(mg)"": ""1054.3""}","{""메뉴"": ""에그마요 랩"", ""열량(kcal)"": ""661.6"", ""탄수화물(g)"": ""49.7"", ""당류(g)"": ""5.3"", ""단백질(g)"": ""19.4"", ""지방(g)"": ""42.8"", ""포화지방(g)"": ""9.8"", ""나트륨(mg)"": ""1054.3""}",,[],"에그마요, 옥수수, 칩베이컨, 나쵸칩",https://salady.com/menu2/view_1?menu2=1&idx=31&ca_id=05,[]
[],채소,salady_sandwich,"{""name"": ""시저치킨 랩"", ""base_kcal"": 500.9, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 0.0, ""buckwheat"": 67.9, ""noodles"": 100.05}}",랩,시저,,"{""name"": ""시저"", ""type"": ""included"", ""official"": ""시저""}",included,33,https://salady.com:443/superboard/data/product2/thumb/2038866161_hVBRLfop_2dbf7804f8b32493958f0357043454c72ef120fb.png,시저,main,Caesar Chicken,시저치킨 랩,랩,"{""메뉴"": ""시저치킨 랩"", ""열량(kcal)"": ""500.9"", ""탄수화물(g)"": ""46.2"", ""당류(g)"": ""12.4"", ""단백질(g)"": ""21.8"", ""지방(g)"": ""25.7"", ""포화지방(g)"": ""6.3"", ""나트륨(mg)"": ""877.4""}","{""메뉴"": ""시저치킨 랩"", ""열량(kcal)"": ""500.9"", ""탄수화물(g)"": ""46.2"", ""당류(g)"": ""12.4"", ""단백질(g)"": ""21.8"", ""지방(g)"": ""25.7"", ""포화지방(g)"": ""6.3"", ""나트륨(mg)"": ""877.4""}",,[],"시즈닝 닭가슴살, 크랜베리",https://salady.com/menu2/view_1?menu2=1&idx=33&ca_id=05,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
[],채소,salady_sandwich,"{""name"": ""로스트닭다리살 랩"", ""base_kcal"": 549.6, ""addon_kcal"": {""vegetable"": 3.0, ""grain"": 0.0, ""buckwheat"": 67.9, ""noodles"": 100.05}}",랩,크리미할라피뇨,,"{""name"": ""크리미할라피뇨"", ""type"": ""included"", ""official"": ""크리미할라피뇨""}",included,34,https://salady.com:443/superboard/data/product2/thumb/2038866161_m97NqFwn_84f60a43a156e067a7299b5a9f8025c62cd230e6.png,크리미할라피뇨,main,Roast Chicken Thigh,로스트닭다리살 랩,랩,"{""메뉴"": ""로스트닭다리살 랩"", ""열량(kcal)"": ""549.6"", ""탄수화물(g)"": ""46.3"", ""당류(g)"": ""10.3"", ""단백질(g)"": ""19.8"", ""지방(g)"": ""31.9"", ""포화지방(g)"": ""9.2"", ""나트륨(mg)"": ""1206.3""}","{""메뉴"": ""로스트닭다리살 랩"", ""열량(kcal)"": ""549.6"", ""탄수화물(g)"": ""46.3"", ""당류(g)"": ""10.3"", ""단백질(g)"": ""19.8"", ""지방(g)"": ""31.9"", ""포화지방(g)"": ""9.2"", ""나트륨(mg)"": ""1206.3""}",,[],"로스트닭다리살, 양파, 할라피뇨, 토마토, 사워크림",https://salady.com/menu2/view_1?menu2=1&idx=34&ca_id=05,"[{""name"": ""로메인"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026042818184217773679224348.jpg""}, {""name"": ""카이피라"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710553717781189373295.png""}, {""name"": ""프릴아이스"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710561217781189724301.jpeg""}, {""name"": ""적채"", ""image_url"": ""https://salady.com:443/superboard/data/topping2/2026050710563417781189949345.png""}]"
